natursystemNavn;natursystemKode;hovedtypegruppeNavn;hovedtypeGruppeKode;hovedtypeNavn;hovedtypeKode;miljovariabelType;miljovariabelHovedtype;miljovariabelKode;miljovariabelNavn;trinnKode;trinnNavn;basistrinnNavn
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;KA;Kalkinnhold;F1-KA-3;;KA-efg
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;KA;Kalkinnhold;F1-KA-4;;KA-hi
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;BU;Bunnujevnhet;O1-BU-1;;BU-0abc
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;BU;Bunnujevnhet;O1-BU-2;;BU-¤
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DK;Dominerende kornstørrelse;L2-DK-1;;DK-abc
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DK;Dominerende kornstørrelse;L2-DK-2;;DK-defghijkl
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DK;Dominerende kornstørrelse;L2-DK-3;;DK-mnopqr
Natursystem;NA;Elvebunnsystemer;NA O;Elvesedimentbunn;NA O2 ;Miljøvariabel;NA O2 ;DK;Dominerende kornstørrelse;O2 -DK-1;;DK-abc
Natursystem;NA;Elvebunnsystemer;NA O;Elvesedimentbunn;NA O2 ;Miljøvariabel;NA O2 ;DK;Dominerende kornstørrelse;O2 -DK-2;;DK-defgh
Natursystem;NA;Elvebunnsystemer;NA O;Elvesedimentbunn;NA O2 ;Miljøvariabel;NA O2 ;DK;Dominerende kornstørrelse;O2 -DK-3;;DK-ijkl
Natursystem;NA;Elvebunnsystemer;NA O;Elvesedimentbunn;NA O2 ;Miljøvariabel;NA O2 ;DK;Dominerende kornstørrelse;O2 -DK-4;;DK-mnop
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av introduksjon eller bortfall av strukturerende organismer;NA F11;Miljøvariabel;NA F11;KA;Kalkinnhold;F11-KA-1;;KA-abcd
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av introduksjon eller bortfall av strukturerende organismer;NA F11;Miljøvariabel;NA F11;KA;Kalkinnhold;F11-KA-2;;KA-efghi
Natursystem;NA;Limniske vannmasser;NA F;Elvevannmasser preget av introduksjon eller bortfall av strukturerende organismer;NA F13;Miljøvariabel;NA F13;KA;Kalkinnhold;F13-KA-1;;KA-abcd
Natursystem;NA;Limniske vannmasser;NA F;Elvevannmasser preget av introduksjon eller bortfall av strukturerende organismer;NA F13;Miljøvariabel;NA F13;KA;Kalkinnhold;F13-KA-2;;KA-efghi
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;KA;Kalkinnhold;F2-KA-1;;KA-ab
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;KA;Kalkinnhold;F2-KA-2;;KA-cd
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;KA;Kalkinnhold;F2-KA-3;;KA-efg
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;KA;Kalkinnhold;F2-KA-4;;KA-hi
Natursystem;NA;Elvebunnsystemer;NA O;Ferskvannskildebunn;NA O3;Miljøvariabel;NA O3;DK;Dominerende kornstørrelse;O3-DK-1;;DK-abcdefgh
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;FK;Ferskvann med avvikende kjemisk sammensetning;F7-FK-A;;FK-0
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;FK;Ferskvann med avvikende kjemisk sammensetning;F7-FK-B;;FK-a
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;FK;Ferskvann med avvikende kjemisk sammensetning;F7-FK-C;;FK-b
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;FK;Ferskvann med avvikende kjemisk sammensetning;F7-FK-D;;FK-c
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) naturlig fisketomme vannmasser;NA F3;Miljøvariabel;NA F3;KA;Kalkinnhold;F3-KA-1;;KA-ab
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) naturlig fisketomme vannmasser;NA F3;Miljøvariabel;NA F3;KA;Kalkinnhold;F3-KA-2;;KA-cd
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) naturlig fisketomme vannmasser;NA F3;Miljøvariabel;NA F3;KA;Kalkinnhold;F3-KA-3;;KA-efg
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) naturlig fisketomme vannmasser;NA F3;Miljøvariabel;NA F3;KA;Kalkinnhold;F3-KA-4;;KA-hi
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;FK;Ferskvann med avvikende kjemisk sammensetning;F7-FK-E;;FK-d
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;FK;Ferskvann med avvikende kjemisk sammensetning;F7-FK-F;;FK-e
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;KA;Kalkinnhold;F4-KA-1;;KA-ab
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;KA;Kalkinnhold;F4-KA-2;;KA-cd
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;KA;Kalkinnhold;F4-KA-3;;KA-efg
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;KA;Kalkinnhold;F4-KA-4;;KA-hi
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;SM;Størrelsesrelatert miljøvariabilitet (i vannsystemer);F4-SM-1;;SM-def
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;SM;Størrelsesrelatert miljøvariabilitet (i vannsystemer);F4-SM-2;;SM-ghi
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;FK;Ferskvann med avvikende kjemisk sammensetning;L9-FK-B;;FK-a
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;FK;Ferskvann med avvikende kjemisk sammensetning;L9-FK-C;;FK-b
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;VT;Vanntilførsel;F4-VT-A;;VT-0ab
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;VT;Vanntilførsel;F4-VT-B;;VT-c
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;FK;Ferskvann med avvikende kjemisk sammensetning;L9-FK-D;;FK-c
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;FK;Ferskvann med avvikende kjemisk sammensetning;L9-FK-E;;FK-d
Natursystem;NA;Limniske vannmasser;NA F;Turbide vannmasser;NA F5;Miljøvariabel;NA F5;KA;Kalkinnhold;F5-KA-1;;KA-abcd
Natursystem;NA;Limniske vannmasser;NA F;Turbide vannmasser;NA F5;Miljøvariabel;NA F5;KA;Kalkinnhold;F5-KA-2;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;FK;Ferskvann med avvikende kjemisk sammensetning;L9-FK-F;;FK-e
Natursystem;NA;Elvebunnsystemer;NA O;Varm ferskvannskildebunn;NA O4;Miljøvariabel;NA O4;FK;Ferskvann med avvikende kjemisk sammensetning;O4-FK-1;;FK-0
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;FS;Fiskesamfunnskompleksitet (<-HK);F1-FS-A;;FS-a
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;FS;Fiskesamfunnskompleksitet (<-HK);F1-FS-B;;FS-b
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;FS;Fiskesamfunnskompleksitet (<-HK);F1-FS-C;;FS-cd
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;FS;Fiskesamfunnskompleksitet (<-HK);F2-FS-A;;FS-a
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;OM;Oksygenmangel;F7-OM-1;;OM-b
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av oksygenmangel;NA F7;Miljøvariabel;NA F7;OM;Oksygenmangel;F7-OM-2;;OM-¤
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;FS;Fiskesamfunnskompleksitet (<-HK);F2-FS-B;;FS-b
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;FS;Fiskesamfunnskompleksitet (<-HK);F2-FS-C;;FS-cd
Natursystem;NA;Limniske vannmasser;NA F;Elvevannmasser;NA F8;Miljøvariabel;NA F8;FS;Fiskesamfunnskompleksitet (<-HK);F8-FS-A;;FS-0
Natursystem;NA;Limniske vannmasser;NA F;Elvevannmasser;NA F8;Miljøvariabel;NA F8;FS;Fiskesamfunnskompleksitet (<-HK);F8-FS-B;;FS-abc
Natursystem;NA;Limniske vannmasser;NA F;Nye innsjø-vannmasser;NA F9;Miljøvariabel;NA F9;KA;Kalkinnhold;F9-KA-1;;KA-abcd
Natursystem;NA;Limniske vannmasser;NA F;Nye innsjø-vannmasser;NA F9;Miljøvariabel;NA F9;KA;Kalkinnhold;F9-KA-2;;KA-efghi
Natursystem;NA;Limniske vannmasser;NA F;Nye innsjø-vannmasser;NA F9;Miljøvariabel;NA F9;FS;Fiskesamfunnskompleksitet (<-HK);F9-FS-A;;FS-0
Natursystem;NA;Limniske vannmasser;NA F;Nye innsjø-vannmasser;NA F9;Miljøvariabel;NA F9;FS;Fiskesamfunnskompleksitet (<-HK);F9-FS-B;;FS-abc
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;KA;Kalkinnhold;L1-KA-1;;KA-ab
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;KA;Kalkinnhold;L1-KA-2;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;KA;Kalkinnhold;L1-KA-3;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;KA;Kalkinnhold;L1-KA-4;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;DL;Dybderelatert lyssvekking;L1-DL-1;;DL-0a
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;DL;Dybderelatert lyssvekking;L1-DL-2;;DL-bcde
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;VF;Vannpåvirkningsintensitet;L1-VF-1;;VF-0abc
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk fast innsjøbunn;NA L1;Miljøvariabel;NA L1;VF;Vannpåvirkningsintensitet;L1-VF-2;;VF-de
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;HU;Humusinnhold (vannfarge);F1-HU-1;;HU-0a
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) vannmasser med fiskesamfunn;NA F1;Miljøvariabel;NA F1;HU;Humusinnhold (vannfarge);F1-HU-2;;HU-bc¤
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;HU;Humusinnhold (vannfarge);F2-HU-1;;HU-0a
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) vannmasser med fiskesamfunn;NA F2;Miljøvariabel;NA F2;HU;Humusinnhold (vannfarge);F2-HU-2;;HU-bc¤
Natursystem;NA;Innsjøbunnsystemer;NA L;Semi-naturlig vannstrand-eng;NA L13;Miljøvariabel;NA L13;KA;Kalkinnhold;L13-KA-1;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Semi-naturlig vannstrand-eng;NA L13;Miljøvariabel;NA L13;KA;Kalkinnhold;L13-KA-2;;KA-efghi
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) naturlig fisketomme vannmasser;NA F3;Miljøvariabel;NA F3;HU;Humusinnhold (vannfarge);F3-HU-1;;HU-0a
Natursystem;NA;Limniske vannmasser;NA F;Lagdelte fullsirkulerende (mono- og dimiktiske) naturlig fisketomme vannmasser;NA F3;Miljøvariabel;NA F3;HU;Humusinnhold (vannfarge);F3-HU-2;;HU-bc¤
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;HU;Humusinnhold (vannfarge);F4-HU-1;;HU-0a
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny sterkt endret innsjøbunn;NA L14;Miljøvariabel;NA L14;KA;Kalkinnhold;L14-KA-1;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny sterkt endret innsjøbunn;NA L14;Miljøvariabel;NA L14;KA;Kalkinnhold;L14-KA-2;;KA-efghi
Natursystem;NA;Limniske vannmasser;NA F;Ikke-lagdelte (polymiktiske) naturlig fisketomme vannmasser;NA F4;Miljøvariabel;NA F4;HU;Humusinnhold (vannfarge);F4-HU-2;;HU-bc¤
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;HU;Humusinnhold (vannfarge);O1-HU-1;;HU-0a
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny innsjøbunn med opphav i elvebunn;NA L15;Miljøvariabel;NA L15;KA;Kalkinnhold;L15-KA-1;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny innsjøbunn med opphav i elvebunn;NA L15;Miljøvariabel;NA L15;KA;Kalkinnhold;L15-KA-2;;KA-efghi
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;HU;Humusinnhold (vannfarge);O1-HU-2;;HU-bc¤
Natursystem;NA;Elvebunnsystemer;NA O;Elvesedimentbunn;NA O2 ;Miljøvariabel;NA O2 ;HU;Humusinnhold (vannfarge);O2 -HU-1;;HU-0a
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk fysisk forstyrrelse;NA L16;Miljøvariabel;NA L16;KA;Kalkinnhold;L16-KA-1;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk fysisk forstyrrelse;NA L16;Miljøvariabel;NA L16;KA;Kalkinnhold;L16-KA-2;;KA-efghi
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk fysisk forstyrrelse;NA L16;Miljøvariabel;NA L16;TV;Tørrleggingsvarighet;L16-TV-1;;TV-0
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk fysisk forstyrrelse;NA L16;Miljøvariabel;NA L16;TV;Tørrleggingsvarighet;L16-TV-2;;TV-ab
Natursystem;NA;Elvebunnsystemer;NA O;Elvesedimentbunn;NA O2 ;Miljøvariabel;NA O2 ;HU;Humusinnhold (vannfarge);O2 -HU-2;;HU-bc¤
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk kjemisk påvirkning;NA L17;Miljøvariabel;NA L17;MK;0;L17-MK-2;;MK-c
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk kjemisk påvirkning;NA L17;Miljøvariabel;NA L17;MK;0;L17-MK-3;;MK-de
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk kjemisk påvirkning;NA L17;Miljøvariabel;NA L17;MK;0;L17-MK-4;;MK-f
Natursystem;NA;Limniske vannmasser;NA F;Nye innsjø-vannmasser;NA F9;Miljøvariabel;NA F9;HY;Hydrodynamisk regime;F9-HY-A;;HY-a
Natursystem;NA;Limniske vannmasser;NA F;Nye innsjø-vannmasser;NA F9;Miljøvariabel;NA F9;HY;Hydrodynamisk regime;F9-HY-B;;HY-b
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av kronisk kjemisk påvirkning;NA F10;Miljøvariabel;NA F10;MK;Fysikalsk-kjemisk menneskepåvirkning;F10-MK-1;;MK-ab
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av kronisk kjemisk påvirkning;NA F10;Miljøvariabel;NA F10;MK;Fysikalsk-kjemisk menneskepåvirkning;F10-MK-2;;MK-c
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av kronisk kjemisk påvirkning;NA F10;Miljøvariabel;NA F10;MK;Fysikalsk-kjemisk menneskepåvirkning;F10-MK-3;;MK-de
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DK;Dominerende kornstørrelse;L2-DK-4;;DK-stu
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;KA;Kalkinnhold;L2-KA-1;;KA-ab
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;KA;Kalkinnhold;L2-KA-2;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;KA;Kalkinnhold;L2-KA-3;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;KA;Kalkinnhold;L2-KA-4;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DL;Dybderelatert lyssvekking;L2-DL-1;;DL-0a
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DL;Dybderelatert lyssvekking;L2-DL-2;;DL-bc
Natursystem;NA;Innsjøbunnsystemer;NA L;Eufotisk innsjø-sedimentbunn;NA L2;Miljøvariabel;NA L2;DL;Dybderelatert lyssvekking;L2-DL-3;;DL-de
Natursystem;NA;Limniske vannmasser;NA F;Innsjø-vannmasser preget av kronisk kjemisk påvirkning;NA F10;Miljøvariabel;NA F10;MK;Fysikalsk-kjemisk menneskepåvirkning;F10-MK-4;;MK-f
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av kronisk kjemisk påvirkning;NA L17;Miljøvariabel;NA L17;MK;Fysikalsk-kjemisk menneskepåvirkning;L17-MK-1;;MK-ab
Natursystem;NA;Innsjøbunnsystemer;NA L;Afotisk (dyp) innsjø-sedimentbunn;NA L3;Miljøvariabel;NA L3;KA;Kalkinnhold;L3-KA-1;;KA-abcd
Natursystem;NA;Innsjøbunnsystemer;NA L;Afotisk (dyp) innsjø-sedimentbunn;NA L3;Miljøvariabel;NA L3;KA;Kalkinnhold;L3-KA-2;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Afotisk (dyp) innsjø-sedimentbunn;NA L3;Miljøvariabel;NA L3;KA;Kalkinnhold;L3-KA-3;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Helofyttsump;NA L4;Miljøvariabel;NA L4;KA;Kalkinnhold;L4-KA-1;;KA-abcd
Natursystem;NA;Innsjøbunnsystemer;NA L;Helofyttsump;NA L4;Miljøvariabel;NA L4;KA;Kalkinnhold;L4-KA-2;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Helofyttsump;NA L4;Miljøvariabel;NA L4;KA;Kalkinnhold;L4-KA-3;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Ferskvanns-undervannseng;NA L5;Miljøvariabel;NA L5;KA;Kalkinnhold;L5-KA-1;;KA-abcd
Natursystem;NA;Innsjøbunnsystemer;NA L;Ferskvanns-undervannseng;NA L5;Miljøvariabel;NA L5;KA;Kalkinnhold;L5-KA-2;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Ferskvanns-undervannseng;NA L5;Miljøvariabel;NA L5;KA;Kalkinnhold;L5-KA-3;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Ferskvanns-undervannseng;NA L5;Miljøvariabel;NA L5;VT;Vanntilførsel;L5-VT-1;;VT-a
Natursystem;NA;Innsjøbunnsystemer;NA L;Ferskvanns-undervannseng;NA L5;Miljøvariabel;NA L5;VT;Vanntilførsel;L5-VT-2;;VT-b
Natursystem;NA;Innsjøbunnsystemer;NA L;Gjøl-bunn på fast torv;NA L6;Miljøvariabel;NA L6;KA;Kalkinnhold;L6-KA-1;;KA-ab
Natursystem;NA;Innsjøbunnsystemer;NA L;Gjøl-bunn på fast torv;NA L6;Miljøvariabel;NA L6;KA;Kalkinnhold;L6-KA-2;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Gjøl-bunn på fast torv;NA L6;Miljøvariabel;NA L6;KA;Kalkinnhold;L6-KA-3;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Gjøl-bunn på fast torv;NA L6;Miljøvariabel;NA L6;KA;Kalkinnhold;L6-KA-4;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Gjøl-bunn på fast torv;NA L6;Miljøvariabel;NA L6;VT;Vanntilførsel;L6-VT-1;;VT-a
Natursystem;NA;Innsjøbunnsystemer;NA L;Gjøl-bunn på fast torv;NA L6;Miljøvariabel;NA L6;VT;Vanntilførsel;L6-VT-2;;VT-b
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn av dy og gytje;NA L7;Miljøvariabel;NA L7;KA;Kalkinnhold;L7-KA-1;;KA-ab
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn av dy og gytje;NA L7;Miljøvariabel;NA L7;KA;Kalkinnhold;L7-KA-2;;KA-cd
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn av dy og gytje;NA L7;Miljøvariabel;NA L7;KA;Kalkinnhold;L7-KA-3;;KA-efg
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn av dy og gytje;NA L7;Miljøvariabel;NA L7;KA;Kalkinnhold;L7-KA-4;;KA-hi
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn av grovt organisk materiale;NA L8;Miljøvariabel;NA L8;KA;Kalkinnhold;L8-KA-1;;KA-abcd
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn av grovt organisk materiale;NA L8;Miljøvariabel;NA L8;KA;Kalkinnhold;L8-KA-2;;KA-efghi
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;FK;Ferskvann med avvikende kjemisk sammensetning;L9-FK-A;;FK-0
Natursystem;NA;Elvebunnsystemer;NA O;Elvebunn preget av kronisk fysikalsk-kjemisk påvirkning;NA O7;Miljøvariabel;NA O7;MK;Fysikalsk-kjemisk menneskepåvirkning;O7-MK-A;;MK-ab
Natursystem;NA;Elvebunnsystemer;NA O;Elvebunn preget av kronisk fysikalsk-kjemisk påvirkning;NA O7;Miljøvariabel;NA O7;MK;Fysikalsk-kjemisk menneskepåvirkning;O7-MK-B;;MK-f
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny sterkt endret innsjøbunn;NA L14;Miljøvariabel;NA L14;MY;Fysisk menneskepåvirkning;L14-MY-A;;MY-a
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny sterkt endret innsjøbunn;NA L14;Miljøvariabel;NA L14;MY;Fysisk menneskepåvirkning;L14-MY-B;;MY-b
Natursystem;NA;Innsjøbunnsystemer;NA L;Ny sterkt endret innsjøbunn;NA L14;Miljøvariabel;NA L14;MY;Fysisk menneskepåvirkning;L14-MY-C;;MY-cfg
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;OM;Oksygenmangel;L9-OM-1;;OM-b
Natursystem;NA;Innsjøbunnsystemer;NA L;Innsjøbunn preget av oksygenmangel;NA L9;Miljøvariabel;NA L9;OM;Oksygenmangel;L9-OM-2;;OM-¤
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;KA;Kalkinnhold;O1-KA-1;;KA-a
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;KA;Kalkinnhold;O1-KA-2;;KA-b
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;KA;Kalkinnhold;O1-KA-3;;KA-cd
Natursystem;NA;Elvebunnsystemer;NA O;Fast elvebunn;NA O1;Miljøvariabel;NA O1;KA;Kalkinnhold;O1-KA-4;;KA-efgh
