Besys1;Nivå 1 kode;col_2;Nivå 2 kode;Nivå 2 beskrivelse;Trinn;Sammensatt_kode;Navn [og forklaring];Type;Måle-skala;Nivå 2 kode ny;Nivå 2 Tags;Tags;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-AEhi;Relativ sammensetning av busksjiktet - Hestekastanje (Aesculus hippocastanum);4;1AR-B-AEhi-A9_4;10 - 25 % dekning;A;A9;1AR-B-AEhi;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-ALgl;Relativ sammensetning av busksjiktet - Svartor (Alnus glutinosus);4;1AR-B-ALgl-A9_4;10 - 25 % dekning;A;A9;1AR-B-ALgl;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-ALin;Relativ sammensetning av busksjiktet - Gråor (Alnus incana);4;1AR-B-ALin-A9_4;10 - 25 % dekning;A;A9;1AR-B-ALin;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-B;Relativ sammensetning av busksjiktet - Bartreandel;4;1AR-B-B-A9_4;10 - 25 % dekning;A;A9;1AR-B-B;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-BE;Relativ sammensetning av busksjiktet - Bjørkeslekta (Betula spp.);4;1AR-B-BE-A9_4;10 - 25 % dekning;A;A9;1AR-B-BE;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-BEpe;Relativ sammensetning av busksjiktet - Hengebjørk (Betula pendula);4;1AR-B-BEpe-A9_4;10 - 25 % dekning;A;A9;1AR-B-BEpe;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-BEpu;Relativ sammensetning av busksjiktet - Bjørk (Betula pubescens);4;1AR-B-BEpu-A9_4;10 - 25 % dekning;A;A9;1AR-B-BEpu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-BEvu;Relativ sammensetning av busksjiktet - Berberis (Berberis vulgaris);4;1AR-B-BEvu-A9_4;10 - 25 % dekning;A;A9;1AR-B-BEvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-COav;Relativ sammensetning av busksjiktet - Hassel (Corylus avellana);4;1AR-B-COav-A9_4;10 - 25 % dekning;A;A9;1AR-B-COav;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-CR;Relativ sammensetning av busksjiktet - Hagtorn (Crataegus spp.);4;1AR-B-CR-A9_4;10 - 25 % dekning;A;A9;1AR-B-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-CYsc;Relativ sammensetning av busksjiktet - Gyvel (Cytisus scoparius);4;1AR-B-CYsc-A9_4;10 - 25 % dekning;A;A9;1AR-B-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-E;Relativ sammensetning av busksjiktet - Edellauvtreandel;4;1AR-B-E-A9_4;10 - 25 % dekning;A;A9;1AR-B-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-FAsy;Relativ sammensetning av busksjiktet - Bøk (Fagus sulvatica);4;1AR-B-FAsy-A9_4;10 - 25 % dekning;A;A9;1AR-B-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-FRex;Relativ sammensetning av busksjiktet - Ask (Fraxinus excelsior);4;1AR-B-FRex-A9_4;10 - 25 % dekning;A;A9;1AR-B-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-FUal;Relativ sammensetning av busksjiktet - Trollhegg (Frangula alnus);4;1AR-B-FUal-A9_4;10 - 25 % dekning;A;A9;1AR-B-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-HIrh;Relativ sammensetning av busksjiktet - Tindved (Hippophae rhamnoides);4;1AR-B-HIrh-A9_4;10 - 25 % dekning;A;A9;1AR-B-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-ILaq;Relativ sammensetning av busksjiktet - Kristtorn (Ilex aquifolia);4;1AR-B-ILaq-A9_4;10 - 25 % dekning;A;A9;1AR-B-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-JUco;Relativ sammensetning av busksjiktet - Einer (Juniperus communis);4;1AR-B-JUco-A9_4;10 - 25 % dekning;A;A9;1AR-B-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-L;Relativ sammensetning av busksjiktet - Andel av boreale lauvtrær;4;1AR-B-L-A9_4;10 - 25 % dekning;A;A9;1AR-B-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-LA;Relativ sammensetning av busksjiktet - Lerk (Larix spp.);4;1AR-B-LA-A9_4;10 - 25 % dekning;A;A9;1AR-B-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-LIvu;Relativ sammensetning av busksjiktet - Liguster (Ligustrum vulgare);4;1AR-B-LIvu-A9_4;10 - 25 % dekning;A;A9;1AR-B-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-LOxy;Relativ sammensetning av busksjiktet - Leddved (Lonicera xylosteum);4;1AR-B-LOxy-A9_4;10 - 25 % dekning;A;A9;1AR-B-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-MAsy;Relativ sammensetning av busksjiktet - Eple (Malus sylvestris);4;1AR-B-MAsy-A9_4;10 - 25 % dekning;A;A9;1AR-B-MAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-MRge;Relativ sammensetning av busksjiktet - Klåved (Myricaria germanica);4;1AR-B-MRge-A9_4;10 - 25 % dekning;A;A9;1AR-B-MRge;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-MYga;Relativ sammensetning av busksjiktet - Pors (Myrica gale);4;1AR-B-MYga-A9_4;10 - 25 % dekning;A;A9;1AR-B-MYga;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PIab;Relativ sammensetning av busksjiktet - Gran (Picea abies);4;1AR-B-PIab-A9_4;10 - 25 % dekning;A;A9;1AR-B-PIab;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PIzz;Relativ sammensetning av busksjiktet - Innførte gran-arter (Picea spp., inkl. sitkagran P. sitchensis);4;1AR-B-PIzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-PIzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-POtr;Relativ sammensetning av busksjiktet - Osp (Populus tremula);4;1AR-B-POtr-A9_4;10 - 25 % dekning;A;A9;1AR-B-POtr;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-POzz;Relativ sammensetning av busksjiktet - Innførte poppel-arter (Populus spp.);4;1AR-B-POzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-POzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PRce;Relativ sammensetning av busksjiktet - Kirsebær og morell (Prunus subg. Cerasus) ;4;1AR-B-PRce-A9_4;10 - 25 % dekning;A;A9;1AR-B-PRce;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PRdo;Relativ sammensetning av busksjiktet - Plomme (Prunus domestica);4;1AR-B-PRdo-A9_4;10 - 25 % dekning;A;A9;1AR-B-PRdo;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PRpa;Relativ sammensetning av busksjiktet - Hegg (Prunus padus);4;1AR-B-PRpa-A9_4;10 - 25 % dekning;A;A9;1AR-B-PRpa;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PRsp;Relativ sammensetning av busksjiktet - Slåpetorn (Prunus spinosa);4;1AR-B-PRsp-A9_4;10 - 25 % dekning;A;A9;1AR-B-PRsp;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PUsy;Relativ sammensetning av busksjiktet - Furu (Pinus sylvestris);4;1AR-B-PUsy-A9_4;10 - 25 % dekning;A;A9;1AR-B-PUsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PUzz;Relativ sammensetning av busksjiktet - Innførte furu-arter (Pinus spp.);4;1AR-B-PUzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-PUzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-PYco;Relativ sammensetning av busksjiktet - Pære (Pyrus communis);4;1AR-B-PYco-A9_4;10 - 25 % dekning;A;A9;1AR-B-PYco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-QU;Relativ sammensetning av busksjiktet - Eikeslekta (Quercus sp.);4;1AR-B-QU-A9_4;10 - 25 % dekning;A;A9;1AR-B-QU;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-RDzz;Relativ sammensetning av busksjiktet - Rhododendron (innførte, buskformete Rhododendron-arter);4;1AR-B-RDzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-RDzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-RHca;Relativ sammensetning av busksjiktet - Geitved (Rhamnus catharticus);4;1AR-B-RHca-A9_4;10 - 25 % dekning;A;A9;1AR-B-RHca;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-RO;Relativ sammensetning av busksjiktet - Nyperoseslekta (Rosa spp.);4;1AR-B-RO-A9_4;10 - 25 % dekning;A;A9;1AR-B-RO;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-ROru;Relativ sammensetning av busksjiktet - Rynkerose (Rosa rugosa);4;1AR-B-ROru-A9_4;10 - 25 % dekning;A;A9;1AR-B-ROru;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-RUid;Relativ sammensetning av busksjiktet - Bringebær (Rubus idaeus);4;1AR-B-RUid-A9_4;10 - 25 % dekning;A;A9;1AR-B-RUid;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-RUzz;Relativ sammensetning av busksjiktet - Bjørnebær (Rubus spp., ‘R. fruticosus-gruppa);4;1AR-B-RUzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-RUzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SA;Relativ sammensetning av busksjiktet - Pil- og vierarter (Salix spp.);4;1AR-B-SA-A9_4;10 - 25 % dekning;A;A9;1AR-B-SA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SAca;Relativ sammensetning av busksjiktet - Selje (Salix caprea);4;1AR-B-SAca-A9_4;10 - 25 % dekning;A;A9;1AR-B-SAca;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SAda;Relativ sammensetning av busksjiktet - Doggpil (Salix daphnoides);4;1AR-B-SAda-A9_4;10 - 25 % dekning;A;A9;1AR-B-SAda;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SApe;Relativ sammensetning av busksjiktet - Istervier (Salix pentandra);4;1AR-B-SApe-A9_4;10 - 25 % dekning;A;A9;1AR-B-SApe;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SAtr;Relativ sammensetning av busksjiktet - Mandelpil (Salix triandra);4;1AR-B-SAtr-A9_4;10 - 25 % dekning;A;A9;1AR-B-SAtr;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SAzz;Relativ sammensetning av busksjiktet - Innførte pilearter (Salix spp.);4;1AR-B-SAzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-SAzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SM;Relativ sammensetning av busksjiktet - Hyll (Sambucus spp.);4;1AR-B-SM-A9_4;10 - 25 % dekning;A;A9;1AR-B-SM;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SOau;Relativ sammensetning av busksjiktet - Rogn (Sorbus aucuparia);4;1AR-B-SOau-A9_4;10 - 25 % dekning;A;A9;1AR-B-SOau;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SOzz;Relativ sammensetning av busksjiktet - Asal (Sorbus-arter unntatt rogn);4;1AR-B-SOzz-A9_4;10 - 25 % dekning;A;A9;1AR-B-SOzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-SYvu;Relativ sammensetning av busksjiktet - Syrin (Syringa vulgaris);4;1AR-B-SYvu-A9_4;10 - 25 % dekning;A;A9;1AR-B-SYvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-TAba;Relativ sammensetning av busksjiktet - Barlind (Taxus baccata);4;1AR-B-TAba-A9_4;10 - 25 % dekning;A;A9;1AR-B-TAba;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-TIco;Relativ sammensetning av busksjiktet - Lind (Tilia cordata);4;1AR-B-TIco-A9_4;10 - 25 % dekning;A;A9;1AR-B-TIco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-ULgl;Relativ sammensetning av busksjiktet - Alm (Ulmus glabra);4;1AR-B-ULgl-A9_4;10 - 25 % dekning;A;A9;1AR-B-ULgl;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-V;Relativ sammensetning av busksjiktet - Andel av pil og vier;4;1AR-B-V-A9_4;10 - 25 % dekning;A;A9;1AR-B-V;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;B-VIop;Relativ sammensetning av busksjiktet - Krossved (Viburnus opulus);4;1AR-B-VIop-A9_4;10 - 25 % dekning;A;A9;1AR-B-VIop;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;C-G;Relativ sammensetning av feltsjiktet - andel grasvekster;4;1AR-C-G-A9_4;10 - 25 % dekning;A;A9;1AR-C-G;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;C-K;Relativ sammensetning av feltsjiktet - andel karkryptogamer;4;1AR-C-K-A9_4;10 - 25 % dekning;A;A9;1AR-C-K;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;C-L;Relativ sammensetning av feltsjiktet - andel  vedvekster;4;1AR-C-L-A9_4;10 - 25 % dekning;A;A9;1AR-C-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;C-U;Relativ sammensetning av feltsjiktet - andel urter;4;1AR-C-U-A9_4;10 - 25 % dekning;A;A9;1AR-C-U;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;D-L;Relativ sammensetning av bunnsjiktet - andel lav;4;1AR-D-L-A9_4;10 - 25 % dekning;A;A9;1AR-D-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;D-M;Relativ sammensetning av bunnsjiktet - Andel moser;4;1AR-D-M-A9_4;10 - 25 % dekning;A;A9;1AR-D-M;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;G-B;Relativ sammensetning av stående død ved - bartreandel;4;1AR-G-B-A9_4;10 - 25 % dekning;A;A9;1AR-G-B;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;G-L;Relativ sammensetning av stående død ved - lauvtreandel;4;1AR-G-L-A9_4;10 - 25 % dekning;A;A9;1AR-G-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;G-XY;Relativ sammensetning av stående død ved - per art;4;1AR-G-XY-A9_4;10 - 25 % dekning;A;A9;1AR-G-XY;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;H-F;Relativ sammensetning av fastsittende megafauna - andel sjøfjær;4;1AR-H-F-A9_4;10 - 25 % dekning;A;A9;1AR-H-F;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;H-H;Relativ sammensetning av fastsittende megafauna - andel hornkoraller;4;1AR-H-H-A9_4;10 - 25 % dekning;A;A9;1AR-H-H;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;H-S;Relativ sammensetning av fastsittende megafauna - andel svamper;4;1AR-H-S-A9_4;10 - 25 % dekning;A;A9;1AR-H-S;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;L-B;Relativ sammensetning av liggende død ved - bartreandel ;4;1AR-L-B-A9_4;10 - 25 % dekning;A;A9;1AR-L-B;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;L-L;Relativ sammensetning av liggende død ved - lauvtreandel;4;1AR-L-L-A9_4;10 - 25 % dekning;A;A9;1AR-L-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;L-XY;Relativ sammensetning av liggende død ved - per art;4;1AR-L-XY-A9_4;10 - 25 % dekning;A;A9;1AR-L-XY;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-AB;Relativ sammensetning av tresjiktet - Edelgranslekta (Abies spp.);5;1AR-A-AB-A9_5;25 - 50 % dekning;A;A9;1AR-A-AB;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-ACpl;Relativ sammensetning av tresjiktet - Spisslønn (Acer platanoides);5;1AR-A-ACpl-A9_5;25 - 50 % dekning;A;A9;1AR-A-ACpl;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-ACps;Relativ sammensetning av tresjiktet - Platanlønn (Acer pseudoplatanus);5;1AR-A-ACps-A9_5;25 - 50 % dekning;A;A9;1AR-A-ACps;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-AEhi;Relativ sammensetning av tresjiktet - Hestekastanje (Aesculus hippocastanum);5;1AR-A-AEhi-A9_5;25 - 50 % dekning;A;A9;1AR-A-AEhi;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-ALgl;Relativ sammensetning av tresjiktet - Svartor (Alnus glutinosus);5;1AR-A-ALgl-A9_5;25 - 50 % dekning;A;A9;1AR-A-ALgl;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-ALin;Relativ sammensetning av tresjiktet - Gråor (Alnus incana);5;1AR-A-ALin-A9_5;25 - 50 % dekning;A;A9;1AR-A-ALin;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-B;Relativ sammensetning av tresjiktet - Bartreandel;5;1AR-A-B-A9_5;25 - 50 % dekning;A;A9;1AR-A-B;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-BE;Relativ sammensetning av tresjiktet - Bjørkeslekta (Betula spp.);5;1AR-A-BE-A9_5;25 - 50 % dekning;A;A9;1AR-A-BE;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-BEpe;Relativ sammensetning av tresjiktet - Hengebjørk (Betula pendula);5;1AR-A-BEpe-A9_5;25 - 50 % dekning;A;A9;1AR-A-BEpe;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-BEpu;Relativ sammensetning av tresjiktet - Bjørk (Betula pubescens);5;1AR-A-BEpu-A9_5;25 - 50 % dekning;A;A9;1AR-A-BEpu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-BEvu;Relativ sammensetning av tresjiktet - Berberis (Berberis vulgaris);5;1AR-A-BEvu-A9_5;25 - 50 % dekning;A;A9;1AR-A-BEvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-Bzz;Relativ sammensetning av tresjiktet - Innførte bartre-arter (Picea spp., Pinus spp., Larix spp, Abies spp. o.a.);5;1AR-A-Bzz-A9_5;25 - 50 % dekning;A;A9;1AR-A-Bzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-COav;Relativ sammensetning av tresjiktet - Hassel (Corylus avellana);5;1AR-A-COav-A9_5;25 - 50 % dekning;A;A9;1AR-A-COav;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-CR;Relativ sammensetning av tresjiktet - Hagtorn (Crataegus spp.);5;1AR-A-CR-A9_5;25 - 50 % dekning;A;A9;1AR-A-CR;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-CYsc;Relativ sammensetning av tresjiktet - Gyvel (Cytisus scoparius);5;1AR-A-CYsc-A9_5;25 - 50 % dekning;A;A9;1AR-A-CYsc;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-E;Relativ sammensetning av tresjiktet - Edellauvtreandel;5;1AR-A-E-A9_5;25 - 50 % dekning;A;A9;1AR-A-E;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-Ezz;Relativ sammensetning av tresjiktet - Innførte edellauvtre-arter (Acer pseudoplatanus, Populus spp.,  o.a.);5;1AR-A-Ezz-A9_5;25 - 50 % dekning;A;A9;1AR-A-Ezz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-FAsy;Relativ sammensetning av tresjiktet - Bøk (Fagus sulvatica);5;1AR-A-FAsy-A9_5;25 - 50 % dekning;A;A9;1AR-A-FAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-FRex;Relativ sammensetning av tresjiktet - Ask (Fraxinus excelsior);5;1AR-A-FRex-A9_5;25 - 50 % dekning;A;A9;1AR-A-FRex;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-FUal;Relativ sammensetning av tresjiktet - Trollhegg (Frangula alnus);5;1AR-A-FUal-A9_5;25 - 50 % dekning;A;A9;1AR-A-FUal;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-HIrh;Relativ sammensetning av tresjiktet - Tindved (Hippophae rhamnoides);5;1AR-A-HIrh-A9_5;25 - 50 % dekning;A;A9;1AR-A-HIrh;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-ILaq;Relativ sammensetning av tresjiktet - Kristtorn (Ilex aquifolia);5;1AR-A-ILaq-A9_5;25 - 50 % dekning;A;A9;1AR-A-ILaq;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-JUco;Relativ sammensetning av tresjiktet - Einer (Juniperus communis);5;1AR-A-JUco-A9_5;25 - 50 % dekning;A;A9;1AR-A-JUco;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-L;Relativ sammensetning av tresjiktet - Andel av boreale lauvtrær;5;1AR-A-L-A9_5;25 - 50 % dekning;A;A9;1AR-A-L;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-LA;Relativ sammensetning av tresjiktet - Lerk (Larix spp.);5;1AR-A-LA-A9_5;25 - 50 % dekning;A;A9;1AR-A-LA;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-LIvu;Relativ sammensetning av tresjiktet - Liguster (Ligustrum vulgare);5;1AR-A-LIvu-A9_5;25 - 50 % dekning;A;A9;1AR-A-LIvu;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-LOxy;Relativ sammensetning av tresjiktet - Leddved (Lonicera xylosteum);5;1AR-A-LOxy-A9_5;25 - 50 % dekning;A;A9;1AR-A-LOxy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-Lzz;Relativ sammensetning av tresjiktet - Innførte boreale lauvtrær;5;1AR-A-Lzz-A9_5;25 - 50 % dekning;A;A9;1AR-A-Lzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-MAsy;Relativ sammensetning av tresjiktet - Eple (Malus sylvestris);5;1AR-A-MAsy-A9_5;25 - 50 % dekning;A;A9;1AR-A-MAsy;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-PIab;Relativ sammensetning av tresjiktet - Gran (Picea abies);5;1AR-A-PIab-A9_5;25 - 50 % dekning;A;A9;1AR-A-PIab;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-PIzz;Relativ sammensetning av tresjiktet - Innførte gran-arter (Picea spp., inkl. sitkagran P. sitchensis);5;1AR-A-PIzz-A9_5;25 - 50 % dekning;A;A9;1AR-A-PIzz;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
1;AR;Relativ del-artsgruppesammensetning;A-POtr;Relativ sammensetning av tresjiktet - Osp (Populus tremula);5;1AR-A-POtr-A9_5;25 - 50 % dekning;A;A9;1AR-A-POtr;Kilde til variasjon;Trinn;Scientificnameid;Scientificname
